dataset_index,speaker_id,chapter_id,utterance_id,reference,wav_prediction,wav_wer,compressed_prediction,compressed_wer,compression_ratio,dataset,codec,bitrate,delta_sample_wer,wav_substitutions,wav_deletions,wav_insertions,compressed_substitutions,compressed_deletions,compressed_insertions,delta_substitutions,delta_deletions,delta_insertions,wav_correct,compressed_correct,new_error,recovered,worsened,improved,unchanged
317,1320,122617,25,SO UNCAS YOU HAD BETTER TAKE THE LEAD WHILE I WILL PUT ON THE SKIN AGAIN AND TRUST TO CUNNING FOR WANT OF SPEED,SO UNCAS YOU HAD BETTER TAKE THE LEAD WHILE I WILL PUT ON THE SKIN AGAIN AND TRUST TO CUNNING FOR WANT OF SPEED,0.0,SO UNCAS YOU HAD BETTER TAKE THE LEAD WHILE I WILL PUT ON THE SKIN AGAIN AND TRUST TO CUNNING FOR WANT OF SPEED,0.0,10.41049240681086,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
699,237,134500,40,I PRAY FOR YOU BUT THAT'S NOT THE SAME AS IF YOU PRAYED YOURSELF,I PRAY FOR YOU BUT THAT'S NOT THE SAME AS IF YOU PRAYED YOURSELF,0.0,I PRAY FOR YOU BUT THAT'S NOT THE SAME AS IF YOU PRAYED YOURSELF,0.0,10.292573981016192,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2472,8463,294828,10,NEVER DID HE OBJECT TO BUCKLING UP HIS SUITCASE FOR ANY COUNTRY WHATEVER CHINA OR THE CONGO NO MATTER HOW FAR OFF IT WAS,NEVER DID HE OBJECT TO BUCKLING UP HIS SUIT CASE FOR ANY COUNTRY WHATEVER CHINA OR THE CONGO NO MATTER HOW FAR OFF IT WAS,0.0833333333333333,NEVER DID HE OBJECT TO BUCKLING UP HIS SUITCASE FOR ANY COUNTRY WHATEVER CHINA OR THE CONGO NO MATTER HOW FAR OFF IT WAS,0.0,10.470172961524884,test-clean,mp3,24k,-0.0833333333333333,1,0,1,0,0,0,-1,0,-1,False,True,False,True,False,True,False
2237,7729,102255,4,THE FREE STATE MEN HAD ONLY THEIR CONVICTIONS THEIR INTELLIGENCE THEIR COURAGE AND THE MORAL SUPPORT OF THE NORTH THE CONSPIRACY HAD ITS SECRET COMBINATION THE TERRITORIAL OFFICIALS THE LEGISLATURE THE BOGUS LAWS THE COURTS THE MILITIA OFFICERS THE PRESIDENT AND THE ARMY,THE FREE STATE MEN HAD ONLY THEIR CONVICTIONS THEIR INTELLIGENCE THEIR COURAGE AND THE MORAL SUPPORT OF THE NORTH THE CONSPIRACY HAD ITS SECRET COMBINATION THE TERRITORIAL OFFICIALS THE LEGISLATURE THE BOGUS LAWS THE COURTS THE MILITIA OFFICERS THE PRESIDENT AND THE ARMY,0.0,THE FREE STATE MEN HAD ONLY THEIR CONVICTIONS THEIR INTELLIGENCE THEIR COURAGE AND THE MORAL SUPPORT OF THE NORTH THE CONSPIRACY HAD ITS SECRET COMBINATION THE TERRITORIAL OFFICIALS THE LEGISLATURE THE VOGUS LAWS THE COURTS THE MILITIA OFFICERS THE PRESIDENT AND THE ARMY,0.0232558139534883,10.588105907650892,test-clean,mp3,24k,0.0232558139534883,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1883,6829,68769,23,I DIDN'T STOP TO THINK WHETHER IT WAS FOOLISH OR NOT I DID IT AND I'M GLAD I DID,I DIDN'T STOP TO THINK WHETHER IT WAS FOOLISH OR NOT I DID IT AND I'M GLAD I DID IT,0.0526315789473684,I DIDN'T STOP TO THINK WHETHER IT WAS FOOLISH OR NOT I DID IT AND I'M GLAD I DID IT,0.0526315789473684,10.348205433273844,test-clean,mp3,24k,0.0,0,0,1,0,0,1,0,0,0,False,False,False,False,False,False,True
1831,672,122797,46,TIS NOW WINTER OUT OF DOORS THOUGHT THE TREE,TIS NOW WINTER OUT OF DOORS THOUGHT THE TREE,0.0,TIS NOW WINTER OUT OF DOORS THOUGHT THE TREE,0.0,10.347385016108026,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1083,4077,13751,9,THE FIRST WELL ESTABLISHED SEAT OF THE CHURCH WAS IN THE PRETTY LITTLE TOWN OF KIRTLAND OHIO ALMOST WITHIN SIGHT OF LAKE ERIE AND HERE SOON ROSE THE FIRST TEMPLE OF MODERN TIMES,THE FIRST WELL ESTABLISHED SEAT OF THE CHURCH WAS IN THE PRETTY LITTLE TOWN OF KIRTLAND OHIO ALMOST WITHIN SIGHT OF LAKE ERIE AND HERE SOON ROSE THE FIRST TEMPLE OF MODERN TIMES,0.0,THE FIRST WELL ESTABLISHED SEAT OF THE CHURCH WAS IN THE PRETTY LITTLE TOWN OF CIRTLAND OHIO ALMOST WITHIN SIGHT OF LAKE ERIE AND HERE SOON ROSE THE FIRST TEMPLE OF MODERN TIMES,0.0303030303030303,10.525862768980918,test-clean,mp3,24k,0.0303030303030303,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
2567,908,157963,4,THEL IS LIKE A WATRY BOW AND LIKE A PARTING CLOUD LIKE A REFLECTION IN A GLASS LIKE SHADOWS IN THE WATER LIKE DREAMS OF INFANTS LIKE A SMILE UPON AN INFANTS FACE,THELL IS LIKE A WATRY BEAW AND LIKE A PARTING CLOUD LIKE A REFLECTION IN A GLASS LIKE SHADOWS IN THE WATER LIKE DREAMS OF INFANTS LIKE A SMILE UPON AN INFANT'S FACE,0.0909090909090909,FELL IS LIKE A WATRY BEAU AND LIKE A PARTING CLOUD LIKE A REFLECTION IN A GLASS LIKE SHADOWS IN THE WATER LIKE DREAMS OF INFANTS LIKE A SMILE UPON AN INFANT'S FACE,0.0909090909090909,10.54714625585942,test-clean,mp3,24k,0.0,3,0,0,3,0,0,0,0,0,False,False,False,False,False,False,True
1982,6930,76324,10,WHAT IN THE WORLD IS THAT QUERIED JOYCE,WHAT IN THE WORLD IS IT QUERIED JOYCE,0.125,WHAT IN THE WORLD IS IT QUERIED JOYCE,0.125,10.08757756702962,test-clean,mp3,24k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
497,1995,1837,16,FOR ONE LONG MOMENT HE PAUSED STUPID AGAPE WITH UTTER AMAZEMENT THEN LEANED DIZZILY AGAINST A TREE,FOR ONE LONG MOMENT HE PAUSED STUPID AGAPE WITH UTTER AMAZEMENT THEN LEANED DIZZILY AGAINST A TREE,0.0,FOR ONE LONG MOMENT HE PAUSED STUPID A GATE WITH UTTER AMAZEMENT THEN LEANED DIZZILY AGAINST THE TREE,0.1764705882352941,10.442266684814664,test-clean,mp3,24k,0.1764705882352941,0,0,0,2,0,1,2,0,1,True,False,True,False,True,False,False
2281,8224,274381,1,AMONG OTHER PERSONS OF DISTINCTION WHO UNITED THEMSELVES TO HIM WAS LORD NAPIER OF MERCHISTON SON OF THE FAMOUS INVENTOR OF THE LOGARITHMS THE PERSON TO WHOM THE TITLE OF A GREAT MAN IS MORE JUSTLY DUE THAN TO ANY OTHER WHOM HIS COUNTRY EVER PRODUCED,AMONG OTHER PERSONS OF DISTINCTION WHO UNITED THEMSELVES TO HIM WAS LORD NAPIER OF MURCHISTON SON OF THE FAMOUS INVENTOR OF THE LOGORITHMS THE PERSON TO WHOM THE TITLE OF A GREAT MAN IS MORE JUSTLY DUE THAN TO ANY OTHER WHOM HIS COUNTRY EVER PRODUCED,0.0434782608695652,AMONG OTHER PERSONS OF DISTINCTION WHO UNITED THEMSELVES TO HIM WAS LORD NAPIAR OF MURCHISTON SON OF THE FAMOUS INVENTOR OF THE LOGERITHMS THE PERSON TO WHOM THE TITLE OF A GREAT MAN IS MORE JUSTLY DUE THAN TO ANY OTHER WHOM HIS COUNTRY EVER PRODUCED,0.0652173913043478,10.59186531629148,test-clean,mp3,24k,0.021739130434782594,2,0,0,3,0,0,1,0,0,False,False,False,False,True,False,False
2415,8455,210777,59,BUT IT IS SURMISED THAT YOU WILL FIND DIFFICULTIES IN THE WAY OF YOUR ENTERING AT ONCE UPON YOUR GOVERNMENT,BUT IT IS SURMISED THAT YOU WILL FIND DIFFICULTIES IN THE WAY OF YOUR ENTERING AT ONCE UPON YOUR GOVERNOR,0.05,BUT IT IS SURMISED THAT YOU WILL FIND DIFFICULTIES IN THE WAY OF YOUR ENTERING AT ONCE UPON YOUR GOVERNOR,0.05,10.378843788437884,test-clean,mp3,24k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
1408,5105,28233,2,IT MUST BE OWNED AND NO ONE WAS MORE READY TO CONFESS IT THAN HIMSELF THAT HIS LITERARY ATTAINMENTS WERE BY NO MEANS OF A HIGH ORDER,IT MUST BE OWNED AND NO ONE WAS MORE READY TO CONFESS IT THAN HIMSELF THAT HIS LITERARY ATTAINMENTS WERE BY NO MEANS OF A HIGH ORDER,0.0,IT MUST BE OWNED AND NO ONE WAS MORE READY TO CONFESS IT THAN HIMSELF THAT HIS LITERARY ATTAINMENTS WERE BY NO MEANS OF A HIGH ORDER,0.0,10.445389735712316,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
718,260,123286,16,THESE THOUGHTS AGITATED ME ALL DAY AND MY IMAGINATION SCARCELY CALMED DOWN AFTER SEVERAL HOURS SLEEP,THESE THOUGHTS AGITATED ME ALL DAY AND MY IMAGINATION SCARCELY CALMED DOWN AFTER SEVERAL HOURS SLEEVE,0.0625,THESE THOUGHTS AGITATED ME ALL DAY AND MY IMAGINATION SCARCELY CALMED DOWN AFTER SEVERAL HOURS SLEEVE,0.0625,10.421747825682528,test-clean,mp3,24k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
834,2830,3980,37,SO MUCH FOR THE TITLE OF THE EPISTLE NOW FOLLOWS THE GREETING OF THE APOSTLE VERSE THREE,SO MUCH FOR THE TITLE OF THE EPISTLE NOW FOLLOWS THE GREETING OF THE APOSTLE VERSE THREE,0.0,SO MUCH FOR THE TITLE OF THE EPISTLE NOW FOLLOWS THE GREETING OF THE APOSTLE VERSE THREE,0.0,10.393870429373388,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
120,121,121726,11,HUSBAND THE NEXT THING TO A WIFE,HUSBAND THE NEXT THING TO A WIFE,0.0,HUSBAND THE NEXT THING TO A WIFE,0.0,10.217319098457889,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1852,672,122797,67,THE TRUNKS WERE MOVED THE TREE WAS PULLED OUT AND THROWN RATHER HARD IT IS TRUE DOWN ON THE FLOOR BUT A MAN DREW HIM TOWARDS THE STAIRS WHERE THE DAYLIGHT SHONE,THE TRUNKS WERE MOVED THE TREE WAS PULLED OUT AND THROWN RATHER HARD IT IS TRUE DOWN ON THE FLOOR BUT A MAN DREW HIM TOWARDS THE STAIRS WHERE THE DAYLIGHT SHONE,0.0,THE TRUNKS WERE MOVED THE TREE WAS PULL'D OUT AND THROWN RATHER HARD IT IS TRUE DOWN ON THE FLOOR BUT A MAN DREW HIM TOWARDS THE STAIRS WHERE THE DAYLIGHT SHONE,0.03125,10.523344684071132,test-clean,mp3,24k,0.03125,0,0,0,1,0,0,1,0,0,True,False,True,False,True,False,False
1341,4970,29095,36,HAS THEE CONSULTED THY MOTHER ABOUT A CAREER I SUPPOSE IT IS A CAREER THEE WANTS,HAS THEE CONSULTED THY MOTHER ABOUT A CAREER I SUPPOSE IT IS A CAREER OF THEE WANTS,0.0625,HAS THEE CONSULTED THY MOTHER ABOUT A CAREER I SUPPOSE IT IS A CAREER THEE WANTS,0.0,10.369424393855263,test-clean,mp3,24k,-0.0625,0,0,1,0,0,0,0,0,-1,False,True,False,True,False,True,False
1212,4446,2275,37,OH BARTLEY WHAT AM I TO DO,OH BARTLEY WHAT AM I TO DO,0.0,OH BARTLEY WHAT AM I TO DO,0.0,9.82797592837223,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
312,1320,122617,20,THE SCOUT WHO HAD LEFT DAVID AT THE DOOR TO ASCERTAIN THEY WERE NOT OBSERVED THOUGHT IT PRUDENT TO PRESERVE HIS DISGUISE UNTIL ASSURED OF THEIR PRIVACY,THE SCOUT WHO HAD LEFT DAVID AT THE DOOR TO ASCERTAIN THEY WERE NOT OBSERVED THOUGHT IT PRUDENT TO PRESERVE HIS DISGUISE UNTIL ASSURED OF THEIR PRIVACY,0.0,THE SCOUT WHO HAD LEFT DAVID AT THE DOOR TO ASCERTAIN THEY WERE NOT OBSERVED THOUGHT IT PRUDENT TO PRESERVE HIS DISGUISE UNTIL ASSURED OF THEIR PRIVACY,0.0,10.457961432506886,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1299,4970,29093,18,THE TWO YOUNG MEN WHO WERE BY THIS TIME FULL OF THE ADVENTURE WENT DOWN TO THE WALL STREET OFFICE OF HENRY'S UNCLE AND HAD A TALK WITH THAT WILY OPERATOR,THE TWO YOUNG MEN WHO WERE BY THIS TIME FULL OF THE ADVENTURE WENT DOWN TO THE WALL STREET OFFICE OF HENRY'S UNCLE AND HAD A TALK WITH THAT WILY OPERATOR,0.0,THE TWO YOUNG MEN WHO WERE BY THIS TIME FULL OF THE ADVENTURE WENT DOWN TO THE WALL STREET OFFICE OF HENRY'S UNCLE AND HAD A TALK WITH THAT WILY OPERATOR,0.0,10.504982939765547,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1868,6829,68769,8,FAIRVIEW WAS TWELVE MILES AWAY BUT BY TEN O'CLOCK THEY DREW UP AT THE COUNTY JAIL,FAIR VIEW WAS TWELVE MILES AWAY BUT BY TEN O'CLOCK THEY DREW UP AT THE COUNTY DRAIL,0.1875,FAIRVIEW WAS TWELVE MILES AWAY BUT BY TEN O'CLOCK THEY DREW UP AT THE COUNTY DRAIL,0.0625,10.325780771586038,test-clean,mp3,24k,-0.125,2,0,1,1,0,0,-1,0,-1,False,False,False,False,False,True,False
2021,6930,81414,20,I SAY YOU DO KNOW WHAT THIS MEANS AND YOU MUST TELL US,I SAY YOU DO KNOW WHAT THIS MEANS AND YOU MUST TELL US,0.0,I SAY YOU DO KNOW WHAT THIS MEANS AND YOU MUST TELL US,0.0,10.35902413770789,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
349,1580,141083,15,DID ANYONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,DID ANY ONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,0.1428571428571428,DID ANYONE KNOW THAT THESE PROOFS WOULD BE THERE NO ONE SAVE THE PRINTER,0.0,10.327962207985504,test-clean,mp3,24k,-0.1428571428571428,1,0,1,0,0,0,-1,0,-1,False,True,False,True,False,True,False
1803,672,122797,18,REJOICE IN OUR PRESENCE SAID THE AIR AND THE SUNLIGHT,REJOICE IN OUR PRESENCE SAID THE AIR AND THE SUNLIGHT,0.0,REJOICE IN OUR PRESENCE SAID THE AIR AND THE SUNLIGHT,0.0,10.358863293299208,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1113,4446,2271,0,MAINHALL LIKED ALEXANDER BECAUSE HE WAS AN ENGINEER,MAY HALL LIKED ALEXANDER BECAUSE HE WAS AN ENGINEER,0.25,MAY HALL LIKED ALEXANDER BECAUSE HE WAS AN ENGINEER,0.25,10.151292517006803,test-clean,mp3,24k,0.0,1,0,1,1,0,1,0,0,0,False,False,False,False,False,False,True
1904,6829,68769,44,IT HAS COST ME TWICE SIXTY DOLLARS IN ANNOYANCE,IT HAS COST ME TWICE SIXTY DOLLARS IN ANNOYANCE,0.0,IT HAS COST ME TWICE SIXTY DOLLARS IN ANNOYANCE,0.0,10.164157071154412,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2161,7176,88083,2,HIS FEET WERE RED HIS LONG NARROW BEAK WITH ITS SAW TOOTHED EDGES AND SHARP HOOKED TIP WAS BRIGHT RED,HIS FEET WERE RED HIS LONG NARROW BEAK WITH ITS SALTOOTHED EDGES AND SHARP HOOKED TIP WAS BRIGHT RED,0.1,HIS FEET WERE RED HIS LONG NARROW BEAK WITH ITS SALTOOTHED EDGES AND SHARP HOOKED TIP WAS BRIGHT RED,0.1,10.446182592447746,test-clean,mp3,24k,0.0,1,1,0,1,1,0,0,0,0,False,False,False,False,False,False,True
1699,61,70968,18,SO I DID PUSH THIS FELLOW,SO I DID PUSH THIS FELLOW,0.0,SO I DID PUSH THIS FELLOW,0.0,10.034909469844992,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
571,2094,142345,60,OH I'VE NO DOUBT IT'S IN CAPITAL ORDER,OH I'VE NO DOUBT IT'S IN CAPITAL ORDER,0.0,OH I'VE NO DOUBT IT'S IN CAPITAL ORDER,0.0,10.03561105330096,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1132,4446,2271,19,AFTER THAT IT WAS EASY TO FORGET ACTUALLY TO FORGET,AFTER THAT IT WAS EASY TO FORGET ACTUALLY TO FORGET,0.0,AFTER THAT IT WAS EASY TO FORGET ACTUALLY TO FORGET,0.0,10.209052263065766,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2299,8224,274384,1,THE SCOTTISH GENERALS AND COMMISSIONERS AFFECTED GREAT SURPRISE ON THE APPEARANCE OF THE KING AND THOUGH THEY PAID HIM ALL THE EXTERIOR RESPECT DUE TO HIS DIGNITY THEY INSTANTLY SET A GUARD UPON HIM UNDER COLOR OF PROTECTION AND MADE HIM IN REALITY A PRISONER,THE SCOTTISH GENERALS AND COMMISSIONERS AFFECTED GREAT SURPRISE ON THE APPEARANCE OF THE KING AND THOUGH THEY PAID HIM ALL THE EXTERIOR RESPECT DUE TO HIS DIGNITY THEY INSTANTLY SET A GUARD UPON HIM UNDER COLOR OF PROTECTION AND MADE HIM IN REALITY A PRISONER,0.0,THE SCOTTISH GENERALS AND COMMISSIONERS AFFECTED GREAT SURPRISE ON THE APPEARANCE OF THE KING AND THOUGH THEY PAID HIM ALL THE EXTERIOR RESPECT DUE TO HIS DIGNITY THEY INSTANTLY SET A GUARD UPON HIM UNDER COLOR OF PROTECTION AND MADE HIM IN REALITY A PRISONER,0.0,10.58619287027546,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
183,1221,135766,12,BROODING OVER ALL THESE MATTERS THE MOTHER FELT LIKE ONE WHO HAS EVOKED A SPIRIT BUT BY SOME IRREGULARITY IN THE PROCESS OF CONJURATION HAS FAILED TO WIN THE MASTER WORD THAT SHOULD CONTROL THIS NEW AND INCOMPREHENSIBLE INTELLIGENCE,BROODING OVER ALL THESE MATTERS THE MOTHER FELT LIKE ONE WHO HAS EVOKED A SPIRIT BUT BY SOME IRREGULARITY IN THE PROCESS OF CONJURATION HAS FAILED TO WIN THE MASTER WORD THAT SHOULD CONTROL THIS NEW AND INCOMPREHENSIBLE INTELLIGENCE,0.0,BROODING OVER ALL THESE MATTERS THE MOTHER FELT LIKE ONE WHO HAS EVOKED A SPIRIT BUT BY SOME IRREGULARITY IN THE PROCESS OF CONJURATION HAS FAILED TO WIN THE MASTER WORD THAT SHOULD CONTROL THIS NEW AND INCOMPREHENSIBLE INTELLIGENCE,0.0,10.562127408492543,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2013,6930,81414,12,SAID ANOTHER VOICE WHICH I RECOGNIZED AS VOLTAIRE'S KAFFAR,SAID ANOTHER VOICE WHICH I RECOGNIZED AS VOLTAIRES KAFFIR,0.2222222222222222,SAID ANOTHER VOICE WHICH I RECOGNIZED AS VOLTAIRES KAFFIR,0.2222222222222222,10.25359647220415,test-clean,mp3,24k,0.0,2,0,0,2,0,0,0,0,0,False,False,False,False,False,False,True
1394,4992,41806,6,RALPH THURSTON HAD FOUND A LINE OF LATIN FOR THEM IN HIS BELOVED HORACE TIBI SPLENDET FOCUS FOR YOU THE HEARTH FIRE SHINES,RALPH THURSTON HAD FOUND A LINE OF LATIN FOR THEM IN HIS BELOVED HARRENTS TIBBY SPLENDID FOCUS FOR YOU THE HEARTH FIRE SHINES,0.1304347826086956,RALPH THURSTON HAD FOUND A LINE OF LATIN FOR THEM IN HIS BELOVED HARRENCE TIBE SPLENDID FOCUS FOR YOU THE HEARTH FIRE SHINES,0.1304347826086956,10.48614665276593,test-clean,mp3,24k,0.0,3,0,0,3,0,0,0,0,0,False,False,False,False,False,False,True
2451,8463,294825,9,THIS COMPULSION LEADS NEMO INTO UGLY CONTRADICTIONS HE'S A FIGHTER FOR FREEDOM YET ALL WHO BOARD HIS SHIP ARE IMPRISONED THERE FOR GOOD HE WORKS TO SAVE LIVES BOTH HUMAN AND ANIMAL YET HE HIMSELF CREATES A HOLOCAUST HE DETESTS IMPERIALISM YET HE LAYS PERSONAL CLAIM TO THE SOUTH POLE,THIS COMPULSION LEADS NEMO INTO UGLY CONTRADICTIONS HE IS A FIGHTER FOR FREEDOM YET ALL WHO BOARD HIS SHIP ARE IMPRISONED THERE FOR GOODS HE WORKS TO SAVE LIVES BOTH HUMAN AND ANIMAL YET HE HIMSELF CREATES A HOLICOST HE DETESTS IMPERIALISM YET HE LAYS PERSONAL CLAIM TO THE SOUTH POLE,0.08,THIS COMPULSION LEADS NEMO INTO UGLY CONTRADICTIONS HE IS A FRIGHTER FOR FREEDOM YET ALL WHO BOARD HIS SHIP ARE IMPRISONED THERE FOR GOOD HE WORKS TO SAVE LIVES BOTH HUMAN AND ANIMAL YET HE HIMSELF CREATES A HOLICOST HE DETESTS IMPERIALISM YET HE LAYS PERSONAL CLAIM TO THE SOUTH POLE,0.08,10.584337648167436,test-clean,mp3,24k,0.0,3,0,1,3,0,1,0,0,0,False,False,False,False,False,False,True
2434,8463,287645,7,ANOTHER CASE SAID JOHN WESLEY WAS A LITTLE GIRL HALF GROWN WHO WAS WASHING WINDOWS UP STAIRS ONE DAY AND UNLUCKILY FELL ASLEEP IN THE WINDOW AND IN THIS POSITION WAS FOUND BY HER MISTRESS IN A RAGE THE MISTRESS HIT HER A HEAVY SLAP KNOCKED HER OUT OF THE WINDOW AND SHE FELL TO THE PAVEMENT AND DIED IN A FEW HOURS FROM THE EFFECTS THEREOF,ANOTHER CASE SAID JOHN WESLEY WAS A LITTLE GIRL HALF GROWN WHO WAS WASHING WINDOWS UPSTAIRS ONE DAY AND UNLUCKILY FELL ASLEEP IN THE WINDOW AND IN THIS POSITION WAS FOUND BY HER MISTRESS IN A RAGE THE MISTRESS HID HER A HEAVY SLAP KNOCKED HER OUT OF THE WINDOW AND SHE FELL TO THE PAVEMENT AND DIED IN A FEW HOURS FROM THE EFFECTS THEREOF,0.044776119402985,ANOTHER CASE SAID JOHN WESLEY WAS A LITTLE GIRL HALF GROWN WHO WAS WASHING WINDOWS UPSTAIRS ONE DAY AND UNLUCKILY FELL ASLEEP IN THE WINDOW AND IN THIS POSITION WAS FOUND BY HER MISTRESS IN A RAGE THE MISTRESS HID HER A HEAVY SLAP KNOCKED HER OUT OF THE WINDOW AND SHE FELL TO THE PAVEMENT AND DIED IN A FEW HOURS FROM THE EFFECTS THEREOF,0.044776119402985,10.581745482506728,test-clean,mp3,24k,0.0,2,1,0,2,1,0,0,0,0,False,False,False,False,False,False,True
1612,5683,32865,6,AT DINNER LAKE WAS EASY AND AMUSING,AT DINNER LAKE WAS EASY AND AMUSING,0.0,AT DINNER LAKE WAS EASY AND AMUSING,0.0,10.127253846880016,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
515,2094,142345,4,AND WHAT THROUGH THE LEFT HAND WINDOW,AND WHAT THROUGH THE LEFT HAND WINDOW,0.0,AND WHAT THROUGH THE LEFT HAND WINDOW,0.0,10.027036641764496,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1694,61,70968,13,BEFORE THEM FLED THE STROLLER AND HIS THREE SONS CAPLESS AND TERRIFIED,BEFORE THEM FLED THE STROLLER AND HIS THREE SONS CAPLESS AND TERRIFIED,0.0,BEFORE THEM FLED THE STROLLER AND HIS THREE SONS CAPLESS AND TERRIFIED,0.0,10.299862647292706,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2344,8230,279154,32,IT IS THIS THAT IS OF INTEREST TO THEORY OF KNOWLEDGE,IT IS THIS THAT IS OF INTEREST TO THEORY OF KNOWLEDGE,0.0,IT IS THIS THAT IS OF INTEREST TO THEORY OF KNOWLEDGE,0.0,10.26336224700537,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
306,1320,122617,14,THEY DREW BACK A LITTLE FROM THE ENTRANCE AND MOTIONED TO THE SUPPOSED CONJURER TO ENTER,THEY DREW BACK A LITTLE FROM THE ENTRANCE AND MOTIONED TO THE SUPPOSED CONJUROR TO ENTER,0.0625,THEY DREW BACK A LITTLE FROM THE ENTRANCE AND MOTIONED TO THE SUPPOSED CONJUROR TO ENTER,0.0625,10.295858764848724,test-clean,mp3,24k,0.0,1,0,0,1,0,0,0,0,0,False,False,False,False,False,False,True
1806,672,122797,21,AND TOWARDS CHRISTMAS HE WAS ONE OF THE FIRST THAT WAS CUT DOWN,AND TOWARDS CHRISTMAS HE WAS ONE OF THE FIRST THAT WAS CUT DOWN,0.0,AND TOWARDS CHRISTMAS HE WAS ONE OF THE FIRST THAT WAS CUT DOWN,0.0,10.245816948107024,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
1981,6930,76324,9,DO YOU SUPPOSE THE MINIATURE WAS A COPY OF THE SAME THING,DO YOU SUPPOSE THE MINIATURE WAS A COPY OF THE SAME THING,0.0,DO YOU SUPPOSE THE MINIATURE WAS A COPY OF THE SAME THING,0.0,10.189514998598264,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
2221,7176,92135,34,THE DUCHESS OF SOUTHBRIDGE TO LORD REGGIE OH REGGIE WHAT DID YOU SAY,THE DUCHESS OF SOUTHBRIDGE TO LORD REGGIE OH REGGIE WHAT DID YOU SAY,0.0,THE DUCHESS OF SOUTHBRIDGE TO LORD REGGIE OH REGGIE WHAT DID YOU SAY,0.0,10.25450111182842,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
293,1320,122617,1,IN HIS RETURN TO THE CAMP HIS ACUTE AND PRACTISED INTELLECTS WERE INTENTLY ENGAGED IN DEVISING MEANS TO COUNTERACT A WATCHFULNESS AND SUSPICION ON THE PART OF HIS ENEMIES THAT HE KNEW WERE IN NO DEGREE INFERIOR TO HIS OWN,IN HIS RETURN TO THE CAMP HIS ACUTE AND PRACTISED INTELLECTS WERE INTENTLY ENGAGED IN DEVISING MEANS TO COUNTERACT A WATCHFULNESS AND SUSPICION ON THE PART OF HIS ENEMIES THAT HE KNEW WERE IN NO DEGREE INFERIOR TO HIS OWN,0.0,IN HIS RETURN TO THE CAMP HIS ACUTE AND PRACTISED INTELLECTS WERE INTENTLY ENGAGED IN DEVISING MEANS TO COUNTERACT A WATCHFULNESS AND SUSPICION ON THE PART OF HIS ENEMIES THAT HE KNEW WERE IN NO DEGREE INFERIOR TO HIS OWN,0.0,10.542501581944736,test-clean,mp3,24k,0.0,0,0,0,0,0,0,0,0,0,True,True,False,False,False,False,True
